pred_train_values,pred_binary,true_y
0.7532756924629211,TRUE,1
0.5816884636878967,TRUE,1
0.3827519714832306,FALSE,0
0.19109219312667847,FALSE,0
0.10280712693929672,FALSE,0
0.05407455936074257,FALSE,0
0.029267476871609688,FALSE,0
0.03158784657716751,FALSE,0
0.024863258004188538,FALSE,0
0.02483704499900341,FALSE,0
0.024691764265298843,FALSE,0
0.022643158212304115,FALSE,0
0.02521127089858055,FALSE,0
0.026681408286094666,FALSE,0
0.03672747313976288,FALSE,0
0.05399097129702568,FALSE,0
0.05089394748210907,FALSE,0
0.05778292194008827,FALSE,0
0.05977172777056694,FALSE,0
0.06514590978622437,FALSE,0
0.056936901062726974,FALSE,0
0.05320347100496292,FALSE,0
0.038241054862737656,FALSE,0
0.016384493559598923,FALSE,0
0.010532926768064499,FALSE,0
0.009620368480682373,FALSE,0
0.0070091900415718555,FALSE,0
0.0062864311039447784,FALSE,0
0.008385309018194675,FALSE,0
0.006455579306930304,FALSE,0
0.010470992885529995,FALSE,0
0.028485827147960663,FALSE,0
0.0339927077293396,FALSE,0
0.0371706597507,FALSE,0
0.0408276803791523,FALSE,0
0.044400185346603394,FALSE,0
0.042553968727588654,FALSE,0
0.03646497800946236,FALSE,0
0.026427408680319786,FALSE,0
0.023632807657122612,FALSE,0
0.01528896577656269,FALSE,0
0.011769914999604225,FALSE,0
0.011758516542613506,FALSE,0
0.009419274516403675,FALSE,0
0.00812529306858778,FALSE,0
0.009264567866921425,FALSE,0
0.007377601228654385,FALSE,0
0.01187829114496708,FALSE,0
0.01211973000317812,FALSE,0
0.0131956422701478,FALSE,0
0.018746325746178627,FALSE,0
0.01801428571343422,FALSE,0
0.02581647038459778,FALSE,0
0.022027313709259033,FALSE,0
0.026883022859692574,FALSE,0
0.03149053826928139,FALSE,0
0.02938067726790905,FALSE,0
0.033913932740688324,FALSE,0
0.03739852458238602,FALSE,0
0.0404963418841362,FALSE,0
0.0440262071788311,FALSE,0
0.04793083295226097,FALSE,0
0.05705340951681137,FALSE,0
0.08369597047567368,FALSE,0
0.12972043454647064,FALSE,0
0.09823154658079147,FALSE,0
0.06384370476007462,FALSE,0
0.0644601583480835,FALSE,0
0.04406777396798134,FALSE,0
0.03665737435221672,FALSE,0
0.04063472896814346,FALSE,0
0.022583894431591034,FALSE,0
0.013212771154940128,FALSE,0
0.013092794455587864,FALSE,0
0.01375443022698164,FALSE,0
0.020803647115826607,FALSE,0
0.01638321951031685,FALSE,0
0.017068615183234215,FALSE,0
0.01885872520506382,FALSE,0
0.017132820561528206,FALSE,0
0.0191758144646883,FALSE,0
0.02198229357600212,FALSE,0
0.02336961403489113,FALSE,0
0.01749238930642605,FALSE,0
0.04027659446001053,FALSE,0
0.03603486716747284,FALSE,0
0.029998160898685455,FALSE,0
0.026881229132413864,FALSE,0
0.027269748970866203,FALSE,0
0.02891823835670948,FALSE,0
0.02245849184691906,FALSE,0
0.02618425153195858,FALSE,0
0.027390357106924057,FALSE,0
0.028918901458382607,FALSE,0
0.027802549302577972,FALSE,0
0.022450914606451988,FALSE,0
0.019731547683477402,FALSE,0
0.013439548201858997,FALSE,0
0.01078761462122202,FALSE,0
0.00926188938319683,FALSE,0
0.01034084614366293,FALSE,0
0.011132773943245411,FALSE,0
0.013811676762998104,FALSE,0
0.014512572437524796,FALSE,0
0.01384836994111538,FALSE,0
0.022267645224928856,FALSE,0
0.018924498930573463,FALSE,0
0.016943173483014107,FALSE,0
0.0121301943436265,FALSE,0
0.01969132013618946,FALSE,0
0.01877800188958645,FALSE,0
0.02230844274163246,FALSE,0
0.031196922063827515,FALSE,0
0.031075071543455124,FALSE,0
0.042907051742076874,FALSE,0
0.050199251621961594,FALSE,0
0.03372056409716606,FALSE,0
0.023448064923286438,FALSE,0
0.019701002165675163,FALSE,0
0.015106610022485256,FALSE,0
0.008299848064780235,FALSE,0
0.004614767152816057,FALSE,0
0.0027728769928216934,FALSE,0
0.002597648650407791,FALSE,0
0.002614529337733984,FALSE,0
0.003431391902267933,FALSE,0
0.0027456264942884445,FALSE,0
0.0022674407809972763,FALSE,0
0.002871053759008646,FALSE,0
0.0037019080482423306,FALSE,0
0.00427264254540205,FALSE,0
0.005105696152895689,FALSE,0
0.004423828795552254,FALSE,0
0.005379072390496731,FALSE,0
0.004808166529983282,FALSE,0
0.005887782666832209,FALSE,0
0.005235557910054922,FALSE,0
0.005163082852959633,FALSE,0
0.004690160509198904,FALSE,0
0.0037548698019236326,FALSE,0
0.0032765637151896954,FALSE,0
0.002814894076436758,FALSE,0
0.002625030465424061,FALSE,0
0.0025908006355166435,FALSE,0
0.0033062808215618134,FALSE,0
0.006130033638328314,FALSE,0
0.0164476428180933,FALSE,0
0.05726984515786171,FALSE,0
0.1343274563550949,FALSE,0
0.16329625248908997,FALSE,0
0.23255497217178345,FALSE,0
0.569527268409729,TRUE,0
0.780034601688385,TRUE,0
0.778968870639801,TRUE,0
0.8177259564399719,TRUE,0
0.8312302827835083,TRUE,0
0.7291553020477295,TRUE,0
0.6779837608337402,TRUE,0
0.8016085624694824,TRUE,1
0.8385482430458069,TRUE,1
0.8257492184638977,TRUE,1
0.8483527898788452,TRUE,1
0.9193154573440552,TRUE,1
0.932778537273407,TRUE,1
0.9622623324394226,TRUE,1
0.9782960414886475,TRUE,1
0.9789266586303711,TRUE,1
0.9826200008392334,TRUE,1
0.9879708290100098,TRUE,1
0.9906489849090576,TRUE,1
0.9904927015304565,TRUE,1
0.988787829875946,TRUE,1
0.9903615117073059,TRUE,1
0.9906620383262634,TRUE,1
0.9915318489074707,TRUE,1
0.9938876032829285,TRUE,1
0.9942697882652283,TRUE,1
0.9938658475875854,TRUE,1
0.9954361319541931,TRUE,1
0.9960748553276062,TRUE,1
0.9957740902900696,TRUE,1
0.9963199496269226,TRUE,1
0.9968728423118591,TRUE,1
0.996232271194458,TRUE,1
0.9954613447189331,TRUE,1
0.9952925443649292,TRUE,1
0.9960750937461853,TRUE,1
0.993562638759613,TRUE,1
0.9955259561538696,TRUE,1
0.9954658150672913,TRUE,1
0.9967305064201355,TRUE,1
0.9971681833267212,TRUE,1
0.998377799987793,TRUE,1
0.9988008141517639,TRUE,1
0.9984177947044373,TRUE,1
0.9978054761886597,TRUE,1
0.9977675080299377,TRUE,1
0.9966639876365662,TRUE,1
0.9963874220848083,TRUE,1
0.9939582943916321,TRUE,1
0.9927411079406738,TRUE,1
0.9924277067184448,TRUE,1
0.9866114854812622,TRUE,1
0.9860785007476807,TRUE,1
0.9800886511802673,TRUE,1
0.9661665558815002,TRUE,1
0.8941910266876221,TRUE,0
0.8236388564109802,TRUE,0
0.6137484312057495,TRUE,0
0.2827605903148651,FALSE,0
0.13388870656490326,FALSE,0
0.059520404785871506,FALSE,0
0.030289610847830772,FALSE,0
0.026315592229366302,FALSE,0
0.019680945202708244,FALSE,0
0.015863729640841484,FALSE,0
0.020633341744542122,FALSE,0
0.024347396567463875,FALSE,0
0.028299085795879364,FALSE,0
0.04850896820425987,FALSE,0
0.050915468484163284,FALSE,0
0.05558894947171211,FALSE,0
0.039006803184747696,FALSE,0
0.03643350675702095,FALSE,0
0.03158289194107056,FALSE,0
0.031409699469804764,FALSE,0
0.020625213161110878,FALSE,0
0.02173561416566372,FALSE,0
0.025807835161685944,FALSE,0
0.023899661377072334,FALSE,0
0.022452624514698982,FALSE,0
0.024146275594830513,FALSE,0
0.022249706089496613,FALSE,0
0.016975894570350647,FALSE,0
0.01644204370677471,FALSE,0
0.014857644215226173,FALSE,0
0.012729999609291553,FALSE,0
0.01104037743061781,FALSE,0
0.009910918772220612,FALSE,0
0.007360538467764854,FALSE,0
0.008345653302967548,FALSE,0
0.008019831031560898,FALSE,0
0.009618437848985195,FALSE,0
0.012043114751577377,FALSE,0
0.012102763168513775,FALSE,0
0.012995310127735138,FALSE,0
0.02200634777545929,FALSE,0
0.02254689484834671,FALSE,0
0.0233940239995718,FALSE,0
0.02638479508459568,FALSE,0
0.022424960508942604,FALSE,0
0.019901003688573837,FALSE,0
0.0160817950963974,FALSE,0
0.013232612051069736,FALSE,0
0.010022882372140884,FALSE,0
0.009147753939032555,FALSE,0
0.009719591587781906,FALSE,0
0.006807367317378521,FALSE,0
0.006887749303132296,FALSE,0
0.00741947628557682,FALSE,0
0.00896403193473816,FALSE,0
0.007718538399785757,FALSE,0
0.011757629923522472,FALSE,0
0.017446357756853104,FALSE,0
0.01115561556071043,FALSE,0
0.010412883013486862,FALSE,0
0.01142173632979393,FALSE,0
0.009026680141687393,FALSE,0
0.007254679221659899,FALSE,0
0.00676372554153204,FALSE,0
0.005995221436023712,FALSE,0
0.006378975231200457,FALSE,0
0.006116099655628204,FALSE,0
0.005593490786850452,FALSE,0
0.005719246342778206,FALSE,0
0.005840954836457968,FALSE,0
0.005412172060459852,FALSE,0
0.006590449716895819,FALSE,0
0.007789062801748514,FALSE,0
0.006827365141361952,FALSE,0
0.007712966296821833,FALSE,0
0.010108616203069687,FALSE,0
0.017768844962120056,FALSE,0
0.018156565725803375,FALSE,0
0.022546950727701187,FALSE,0
0.029599137604236603,FALSE,0
0.0230767372995615,FALSE,0
0.02315504476428032,FALSE,0
0.030840400606393814,FALSE,0
0.17511260509490967,FALSE,0
0.11986152082681656,FALSE,0
0.12734706699848175,FALSE,0
0.1303212195634842,FALSE,0
0.1489429920911789,FALSE,0
0.10869891941547394,FALSE,0
0.09281224012374878,FALSE,0
0.05557684972882271,FALSE,0
0.032448962330818176,FALSE,0
0.03136373683810234,FALSE,0
0.0562838539481163,FALSE,0
0.08943642675876617,FALSE,0
0.08728308975696564,FALSE,0
0.10446751117706299,FALSE,0
0.15100736916065216,FALSE,0
0.11640531569719315,FALSE,0
0.12984314560890198,FALSE,0
0.11769768595695496,FALSE,0
0.06788356602191925,FALSE,0
0.05553882196545601,FALSE,0
0.040867164731025696,FALSE,0
0.036861833184957504,FALSE,0
0.022686976939439774,FALSE,0
0.022437037900090218,FALSE,0
0.023460527881979942,FALSE,0
0.030640998855233192,FALSE,0
0.0353911817073822,FALSE,0
0.0380745567381382,FALSE,0
0.04215945303440094,FALSE,0
0.039479970932006836,FALSE,0
0.0440337136387825,FALSE,0
0.04504356160759926,FALSE,0
0.04107464849948883,FALSE,0
0.03827877715229988,FALSE,0
0.034328024834394455,FALSE,0
0.029672767966985703,FALSE,0
0.029073569923639297,FALSE,0
0.02621486410498619,FALSE,0
0.02521596848964691,FALSE,0
0.02401292696595192,FALSE,0
0.02404385805130005,FALSE,0
0.021978583186864853,FALSE,0
0.020856771618127823,FALSE,0
0.020635858178138733,FALSE,0
0.019718198105692863,FALSE,0
0.01967698521912098,FALSE,0
0.01701214537024498,FALSE,0
0.01764846406877041,FALSE,0
0.01567419432103634,FALSE,0
0.016304031014442444,FALSE,0
0.016709739342331886,FALSE,0
0.017145944759249687,FALSE,0
0.016161983832716942,FALSE,0
0.015058761462569237,FALSE,0
0.015771374106407166,FALSE,0
0.014826131984591484,FALSE,0
0.015511743724346161,FALSE,0
0.014641382731497288,FALSE,0
0.01411448884755373,FALSE,0
0.011175548657774925,FALSE,0
0.011327977292239666,FALSE,0
0.010688083246350288,FALSE,0
0.010239750146865845,FALSE,0
0.009792032651603222,FALSE,0
0.009333571419119835,FALSE,0
0.0088796485215425491,FALSE,0
0.008930722251534462,FALSE,0
0.009104048833251,FALSE,0
0.01201698835939169,FALSE,0
0.024255504831671715,FALSE,0
0.03707873821258545,FALSE,0
0.07524749636650085,FALSE,0
0.16569022834300995,FALSE,0
0.2618146240711212,FALSE,0
0.3720141649246216,FALSE,0
0.5765790343284607,TRUE,0
0.7049680948257446,TRUE,0
0.7882646918296814,TRUE,0
0.7988766431808472,TRUE,0
0.8408632278442383,TRUE,1
0.8911322951316833,TRUE,1
0.9259728193283081,TRUE,1
0.9404686093330383,TRUE,1
0.9594211578369141,TRUE,1
0.9655582308769226,TRUE,1
0.9723897576332092,TRUE,1
0.976806104183197,TRUE,1
0.9803032279014587,TRUE,1
0.9799219965934753,TRUE,1
0.9756604433059692,TRUE,1
0.9765152931213379,TRUE,1
0.9744921922683716,TRUE,1
0.9760828614234924,TRUE,1
0.9695653915405273,TRUE,1
0.9680364727973938,TRUE,1
0.967345118522644,TRUE,1
0.9634430408477783,TRUE,1
0.9696959853172302,TRUE,1
0.9722289443016052,TRUE,1
0.9672451019287109,TRUE,1
0.961538553237915,TRUE,1
0.9693020582199097,TRUE,1
0.9719687104225159,TRUE,1
0.9674810767173767,TRUE,1
0.9777409434318542,TRUE,1
0.974104642868042,TRUE,1
0.9723777174949646,TRUE,1
0.9607301354408264,TRUE,1
0.9755489230155945,TRUE,1
0.979929506778717,TRUE,1
0.9786825776100159,TRUE,1
0.9857722520828247,TRUE,1
0.9895058870315552,TRUE,1
0.9881463050842285,TRUE,1
0.9900801777839661,TRUE,1
0.9906118512153625,TRUE,1
0.9891583919525146,TRUE,1
0.9879558682441711,TRUE,1
0.9848392009735107,TRUE,1
0.978367269039154,TRUE,1
0.9731915593147278,TRUE,1
0.9612807631492615,TRUE,1
0.9532106518745422,TRUE,1
0.9051094055175781,TRUE,1
0.8229502439498901,TRUE,0
0.41285380721092224,FALSE,0
0.155854731798172,FALSE,0
0.05301285907626152,FALSE,0
0.021417975425720215,FALSE,0
0.012812189757823944,FALSE,0
0.004817969165742397,FALSE,0
0.0046585071831941605,FALSE,0
0.006698574870824814,FALSE,0
0.010996419005095959,FALSE,0
0.02175849676132202,FALSE,0
0.04514140263199806,FALSE,0
0.05792833864688873,FALSE,0
0.06340161710977554,FALSE,0
0.0642549991607666,FALSE,0
0.04766998067498207,FALSE,0
0.032762397080659866,FALSE,0
0.02586277574300766,FALSE,0
0.02210807055234909,FALSE,0
0.018335377797484398,FALSE,0
0.013704556971788406,FALSE,0
0.015966370701789856,FALSE,0
0.01624385453760624,FALSE,0
0.015636727213859558,FALSE,0
0.03017779253423214,FALSE,0
0.028377914801239967,FALSE,0
0.03187447041273117,FALSE,0
0.050936970859766006,FALSE,0
0.04793021082878113,FALSE,0
0.04781409353017807,FALSE,0
0.037942785769701004,FALSE,0
0.035134874284267426,FALSE,0
0.042200904339551926,FALSE,0
0.04044685140252113,FALSE,0
0.04373098537325859,FALSE,0
0.03991684317588806,FALSE,0
0.04406452551484108,FALSE,0
0.03901255875825882,FALSE,0
0.04399171099066734,FALSE,0
0.03917821869254112,FALSE,0
0.037874735891819,FALSE,0
0.03533982113003731,FALSE,0
0.03226374834775925,FALSE,0
0.030143359676003456,FALSE,0
0.031488094478845596,FALSE,0
0.03349016606807709,FALSE,0
0.03773544356226921,FALSE,0
0.03810109943151474,FALSE,0
0.04559734836220741,FALSE,0
0.046885520219802856,FALSE,0
0.04485353082418442,FALSE,0
0.04570971056818962,FALSE,0
0.016599582508206367,FALSE,0
0.009238021448254585,FALSE,0
0.005177030339837074,FALSE,0
0.004325375892221928,FALSE,0
0.003916785586625338,FALSE,0
0.002679182216525078,FALSE,0
0.0030285220127552748,FALSE,0
0.0035075778141617775,FALSE,0
0.004546032287180424,FALSE,0
0.013491972349584103,FALSE,0
0.02125624753534794,FALSE,0
0.024929186329245567,FALSE,0
0.02202349156141281,FALSE,0
0.024464381858706474,FALSE,0
0.02294055186212063,FALSE,0
0.021926509216427803,FALSE,0
0.020560232922434807,FALSE,0
0.021040160208940506,FALSE,0
0.01999186910688877,FALSE,0
0.02194521389901638,FALSE,0
0.022453224286437035,FALSE,0
0.024637803435325623,FALSE,0
0.02214144729077816,FALSE,0
0.026480399072170258,FALSE,0
0.03226027637720108,FALSE,0
0.032861482352018356,FALSE,0
0.03417402133345604,FALSE,0
0.033063556998968124,FALSE,0
0.0340152308344841,FALSE,0
0.03399435430765152,FALSE,0
0.033909302204847336,FALSE,0
0.031621936708688736,FALSE,0
0.029440129175782204,FALSE,0
0.02961846999824047,FALSE,0
0.0336422361433506,FALSE,0
0.029918383806943893,FALSE,0
0.02776413969695568,FALSE,0
0.02697182074189186,FALSE,0
0.02386852353811264,FALSE,0
0.020851265639066696,FALSE,0
0.01850116439163685,FALSE,0
0.01980876550078392,FALSE,0
0.0315723717212677,FALSE,0
0.07473369687795639,FALSE,0
0.21380600333213806,FALSE,0
0.3673064112663269,FALSE,0
0.6947851181030273,TRUE,1
0.8480589389801025,TRUE,1
0.9008015990257263,TRUE,1
0.9173405766487122,TRUE,1
0.9206920266151428,TRUE,1
0.9295291304588318,TRUE,1
0.9249090552330017,TRUE,1
0.9232205748558044,TRUE,1
0.9333536028862,TRUE,1
0.9317646622657776,TRUE,1
0.9464314579963684,TRUE,1
0.9525590538978577,TRUE,1
0.9500741362571716,TRUE,1
0.9553040266036987,TRUE,1
0.9631910920143127,TRUE,1
0.9511935710906982,TRUE,1
0.9541032910346985,TRUE,1
0.951494574546814,TRUE,1
0.9469783902168274,TRUE,1
0.9518982172012329,TRUE,1
0.9655129909515381,TRUE,1
0.9670583605766296,TRUE,1
0.9717225432395935,TRUE,1
0.9778866171836853,TRUE,1
0.9797592759132385,TRUE,1
0.9846660494804382,TRUE,1
0.9862610101699829,TRUE,1
0.9871641397476196,TRUE,1
0.9876309633255005,TRUE,1
0.9839969873428345,TRUE,1
0.9842326045036316,TRUE,1
0.9794067144393921,TRUE,1
0.9825582504272461,TRUE,1
0.9834061861038208,TRUE,1
0.9861401319503784,TRUE,1
0.9856393337249756,TRUE,1
0.9876338243484497,TRUE,1
0.983506977558136,TRUE,1
0.9847819805145264,TRUE,1
0.984060525894165,TRUE,1
0.9795322418212891,TRUE,1
0.9767631888389587,TRUE,1
0.9684900045394897,TRUE,1
0.9532037973403931,TRUE,1
0.9370049834251404,TRUE,1
0.8724571466445923,TRUE,1
0.6918901205062866,TRUE,1
0.27431339025497437,FALSE,0
0.0716090202331543,FALSE,0
0.02391551434993744,FALSE,0
0.020009120926260948,FALSE,0
0.008236241526901722,FALSE,0
0.006989384535700083,FALSE,0
0.011353864334523678,FALSE,0
0.011369976215064526,FALSE,0
0.04372623935341835,FALSE,0
0.04775175079703331,FALSE,0
0.04611468315124512,FALSE,0
0.05057808756828308,FALSE,0
0.050470441579818726,FALSE,0
0.04632244631648064,FALSE,0
0.038699086755514145,FALSE,0
0.02969113551080227,FALSE,0
0.026077067479491234,FALSE,0
0.023904183879494667,FALSE,0
0.02412313036620617,FALSE,0
0.01959005370736122,FALSE,0
0.020765379071235657,FALSE,0
0.023757783696055412,FALSE,0
0.028065485879778862,FALSE,0
0.0286713894456625,FALSE,0
0.034271158277988434,FALSE,0
0.033694781363010406,FALSE,0
0.03603309392929077,FALSE,0
0.0353560596704483,FALSE,0
0.031574398279190063,FALSE,0
0.030537890270352364,FALSE,0
0.0304129496216774,FALSE,0
0.026164451614022255,FALSE,0
0.02674954943358898,FALSE,0
0.02585603855550289,FALSE,0
0.025138378143310547,FALSE,0
0.022864382714033127,FALSE,0
0.02042619325220585,FALSE,0
0.02312529645860195,FALSE,0
0.020399359986186028,FALSE,0
0.01917494460940361,FALSE,0
0.017678167670965195,FALSE,0
0.021522225812077522,FALSE,0
0.0169397983700037,FALSE,0
0.017442958429455757,FALSE,0
0.020310357213020325,FALSE,0
0.020159974694252014,FALSE,0
0.015114501118659973,FALSE,0
0.01639268733561039,FALSE,0
0.014781936071813107,FALSE,0
0.013090717606246471,FALSE,0
0.008908617310225964,FALSE,0
0.008109694346785545,FALSE,0
0.009679540060460567,FALSE,0
0.007415157742798328,FALSE,0
0.004687447566539049,FALSE,0
0.004314499907195568,FALSE,0
0.005114457104355097,FALSE,0
0.005799451842904091,FALSE,0
0.00809592753648758,FALSE,0
0.008689061738550663,FALSE,0
0.009815780445933342,FALSE,0
0.01072112936526537,FALSE,0
0.014497202821075916,FALSE,0
0.01868119090795517,FALSE,0
0.01811416633427143,FALSE,0
0.018355976790189743,FALSE,0
0.015477563254535198,FALSE,0
0.016963763162493706,FALSE,0
0.01752195693552494,FALSE,0
0.015571354888379574,FALSE,0
0.014019924215972424,FALSE,0
0.014159314334392548,FALSE,0
0.01709461770951748,FALSE,0
0.017748672515153885,FALSE,0
0.01950022578239441,FALSE,0
0.01980835758149624,FALSE,0
0.020816275849938393,FALSE,0
0.024098513647913933,FALSE,0
0.027485039085149765,FALSE,0
0.05927123874425888,FALSE,0
0.06278163939714432,FALSE,0
0.10139992088079453,FALSE,0
0.2516120970249176,FALSE,1
0.41112926602363586,FALSE,1
0.6914840340614319,TRUE,1
0.8356733918190002,TRUE,1
0.8860033750534058,TRUE,1
0.927632212638855,TRUE,1
0.9515270590782166,TRUE,1
0.9649623036384583,TRUE,1
0.9718578457832336,TRUE,1
0.9732860326766968,TRUE,1
0.9746099710464478,TRUE,1
0.9752864837646484,TRUE,1
0.9774195551872253,TRUE,1
0.977193295955658,TRUE,1
0.9765592217445374,TRUE,1
0.9777315258979797,TRUE,1
0.9749520421028137,TRUE,1
0.9753174185752869,TRUE,1
0.9775106906890869,TRUE,1
0.9761580228805542,TRUE,1
0.9745532870292664,TRUE,1
0.976569652557373,TRUE,1
0.9753413796424866,TRUE,1
0.9660530090332031,TRUE,1
0.9538958072662354,TRUE,1
0.9432982206344604,TRUE,1
0.9383139610290527,TRUE,1
0.9126718044281006,TRUE,1
0.9014261960983276,TRUE,1
0.8486878871917725,TRUE,1
0.7806963324546814,TRUE,1
0.8140254616737366,TRUE,1
0.8371968269348145,TRUE,1
0.8320278525352478,TRUE,1
0.8793396353721619,TRUE,1
0.8696188926696777,TRUE,1
0.8995093703269958,TRUE,1
0.9118660092353821,TRUE,1
0.9159673452377319,TRUE,1
0.9276623129844666,TRUE,1
0.9238808155059814,TRUE,1
0.9336442351341248,TRUE,1
0.9218727946281433,TRUE,1
0.9315865635871887,TRUE,1
0.9323333501815796,TRUE,1
0.9271878004074097,TRUE,1
0.9227944612503052,TRUE,1
0.914191722869873,TRUE,1
0.9145107269287109,TRUE,1
0.9177521467208862,TRUE,1
0.9367961287498474,TRUE,1
0.941413164138794,TRUE,0
0.9428971409797668,TRUE,0
0.946747362613678,TRUE,0
0.950038492679596,TRUE,0
0.9498385190963745,TRUE,0
0.9569203853607178,TRUE,0
0.9527629017829895,TRUE,0
0.9465526342391968,TRUE,0
0.9454295039176941,TRUE,0
0.933249294757843,TRUE,0
0.9407557845115662,TRUE,0
0.9095377326011658,TRUE,0
0.8559790253639221,TRUE,0
0.7383262515068054,TRUE,0
0.40592193603515625,FALSE,0
0.3211861848831177,FALSE,0
0.14316587150096893,FALSE,0
0.07232538610696793,FALSE,0
0.04200030490756035,FALSE,0
0.027628088369965553,FALSE,0
0.02851787768304348,FALSE,0
0.02689650095999241,FALSE,0
0.022255733609199524,FALSE,0
0.024005575105547905,FALSE,0
0.02200414054095745,FALSE,0
0.017604777589440346,FALSE,0
0.02779424376785755,FALSE,0
0.02087985910475254,FALSE,0
0.025846127420663834,FALSE,0
0.02194269560277462,FALSE,0
0.01578235998749733,FALSE,0
0.021085835993289948,FALSE,0
0.018206549808382988,FALSE,0
0.021880047395825386,FALSE,0
0.018150459975004196,FALSE,0
0.026127710938453674,FALSE,0
0.036681462079286575,FALSE,0
0.041443973779678345,FALSE,0
0.049151089042425156,FALSE,0
0.047322213649749756,FALSE,0
0.04180179536342621,FALSE,0
0.045363835990428925,FALSE,0
0.03525343909859657,FALSE,0
0.026505474001169205,FALSE,0
0.021107938140630722,FALSE,0
0.01710720919072628,FALSE,0
0.026012571528553963,FALSE,0
0.03315596282482147,FALSE,0
0.0518924742937088,FALSE,0
